Rk,Player,Nation,Pos,Squad,Comp,Born,MP,Starts,Min,90s,Gls,Ast,G+A,PK,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Ast,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Cmp_P,Att_P,SCA,SCA90,GCA,Err,Tkl,TklW,Blocks,Int,Tkl+Int,Clr
2436,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,1992,15,15,1265,14.1,3,1,4,0,6,0,2.3,2.3,0.4,2.7,19,68,40,0.07,1062,48,311,536,218,767,883,13,0.92,2,0,45,31,19,28,73,37
2437,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,1996,23,23,2070,23,2,0,2,0,2,0,0.8,0.8,0.3,1.1,11,110,8,0,1838,150,613,1128,103,1533,1642,15,0.65,3,2,9,7,18,26,35,90
2438,Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,1994,16,8,598,6.6,0,0,0,0,3,0,0.4,0.4,0.8,1.2,14,23,20,0,343,15,83,167,93,239,280,8,1.2,0,1,5,2,8,10,15,7
2439,Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,1995,22,16,1378,15.3,1,0,1,0,5,0,0.4,0.4,0.1,0.4,11,38,13,0,830,90,291,470,77,488,634,11,0.72,3,0,34,19,38,13,47,53
2440,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,1999,22,22,1975,21.9,0,0,0,0,4,0,1.1,1.1,0.2,1.2,42,128,16,0,1745,113,539,1005,213,1347,1561,30,1.37,6,0,34,20,12,22,56,66
2441,Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,1992,14,5,538,6,0,2,2,0,0,0,0.1,0.1,0.6,0.7,7,60,19,0.33,574,15,99,338,141,437,512,22,3.67,2,0,11,7,9,7,18,7
2442,Mehdi Taremi,ir IRN,FW,Inter,it Serie A,1992,20,4,562,6.2,1,1,2,1,1,0,2.9,2.1,1.1,3.3,8,22,32,0.16,242,10,25,100,121,139,172,25,4,2,0,3,1,8,0,3,10
2443,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,4,3,7,7,0,0,0,0,0,0,0,1,1,1
2444,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,2002,14,12,990,11,0,0,0,0,0,0,0.1,0.1,0.7,0.9,25,66,34,0,551,25,116,292,151,348,437,20,1.82,2,2,19,14,14,19,38,14
2445,James Tarkowski,eng ENG,DF,Everton,eng Premier League,1992,27,27,2421,26.9,1,1,2,0,4,0,1.1,1.1,2.2,3.3,8,65,3,0.04,1414,299,801,532,90,870,1070,32,1.19,3,4,56,34,47,33,89,177
2446,César Tárrega,es ESP,DF,Valencia,es La Liga,2002,23,23,2036,22.6,2,0,2,0,3,0,1.5,1.5,0,1.6,18,57,1,0,1298,177,681,588,41,864,1056,7,0.31,0,1,31,22,25,17,48,127
2447,Nuno Tavares,pt POR,DF,Lazio,it Serie A,2000,20,19,1517,16.9,0,8,8,0,4,1,1,1,4.4,5.5,88,96,86,0.47,1138,52,291,489,386,726,914,58,3.45,11,1,28,21,17,19,47,38
2448,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,1999,20,14,1335,14.8,2,5,7,0,3,0,4.6,4.6,2.6,7.2,32,82,93,0.34,792,14,85,304,420,435,604,71,4.79,10,0,34,20,10,4,38,10
2449,Charlie Taylor,eng ENG,DF,Southampton,eng Premier League,1993,7,2,266,3,0,0,0,0,1,0,0,0,0.1,0.1,3,8,6,0,219,21,93,91,36,154,177,2,0.68,1,1,7,5,5,3,10,22
2450,Jack Taylor,ie IRL,MF,Ipswich Town,eng Premier League,1998,21,1,483,5.4,1,0,1,0,3,0,0.6,0.6,0.5,1.1,9,35,13,0,338,20,91,183,71,229,277,18,3.35,1,0,11,4,4,4,15,13
2451,Loum Tchaouna,fr FRA,"FW,MF",Lazio,it Serie A,2003,19,4,520,5.8,1,0,1,0,4,1,2.3,2.3,0.6,2.9,19,16,54,0,278,8,24,105,149,142,202,22,3.8,5,2,8,4,5,3,11,7
2452,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,2001,25,25,2177,24.2,2,2,4,0,6,1,1.5,1.5,1.8,3.2,64,49,117,0.08,984,64,274,407,318,596,781,41,1.7,2,2,42,27,17,9,51,58
2453,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,2002,24,18,1764,19.6,0,0,0,0,3,0,0.1,0.1,1.5,1.6,42,59,86,0,1125,74,318,542,279,711,943,33,1.68,0,0,45,23,29,22,67,53
2454,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,es La Liga,2000,21,21,1814,20.2,0,0,0,0,1,0,1.2,1.2,0.5,1.7,15,125,8,0,1637,132,506,999,145,1350,1458,28,1.39,0,1,31,15,19,30,61,47
2455,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,1996,22,13,1132,12.6,1,4,5,0,2,0,0.6,0.6,2.7,3.3,24,37,64,0.32,661,27,136,283,254,386,544,45,3.58,8,1,11,3,8,11,22,29
2456,Martín Tejón,es ESP,"MF,DF",Valencia,es La Liga,2004,4,0,49,0.5,0,0,0,0,0,0,0.1,0.1,0,0.1,0,4,6,0,34,1,3,14,18,20,26,1,1.87,0,0,2,0,0,0,2,0
2457,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,2005,3,3,229,2.5,0,0,0,0,0,0,0.8,0.8,0.1,0.8,3,1,8,0,68,0,7,21,41,25,36,2,0.79,0,1,0,0,2,0,0,1
2458,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,2005,8,2,256,2.8,0,1,1,0,0,0,0.7,0.7,0.3,1,6,9,34,0.35,157,0,15,55,89,108,128,4,1.41,2,0,2,2,0,1,3,1
2459,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,1999,19,10,888,9.9,2,2,4,0,0,0,2.4,2.4,0.6,3,21,19,86,0.2,360,4,26,140,197,171,230,23,2.33,4,0,8,4,10,4,12,3
2460,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,1996,23,23,2003,22.3,1,1,2,0,8,0,1.7,1.7,0.8,2.5,29,62,69,0.04,1193,72,394,509,299,650,907,33,1.48,2,0,69,42,21,28,97,87
2461,Casper Tengstedt,dk DEN,FW,Hellas Verona,it Serie A,2000,20,18,1306,14.5,6,1,7,1,2,0,5,4.3,0.7,4.9,27,26,74,0.07,399,28,43,175,186,179,258,22,1.51,3,0,7,5,4,3,10,27
2462,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,1992,6,6,494,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,155,212,0,0,186,203,1,0.18,0,2,0,0,0,0,0,2
2463,Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,2003,10,6,527,5.9,0,0,0,0,2,0,0.2,0.2,0.1,0.3,5,14,9,0,297,9,89,167,43,224,254,4,0.68,0,0,8,5,1,6,14,11
2464,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,1990,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,80,96,0,0,70,89,0,0,0,0,0,0,0,0,0,0
2465,Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,2000,11,1,131,1.5,0,0,0,0,1,0,0.1,0.1,0.3,0.3,1,7,3,0,106,8,25,54,27,64,79,4,2.73,0,0,3,3,3,2,5,3
2466,Ramón Terrats,es ESP,MF,Getafe,es La Liga,2000,4,4,330,3.7,0,0,0,0,1,0,0,0,0.3,0.3,3,12,5,0,156,7,29,78,54,66,111,8,2.18,0,0,6,3,3,0,6,8
2467,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,1997,15,7,584,6.5,2,1,3,0,1,0,2.4,2.4,0.9,3.3,11,14,35,0.15,250,3,13,107,131,163,199,21,3.24,3,0,4,2,3,1,5,1
2468,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,2001,15,7,643,7.1,0,0,0,0,2,0,0.4,0.4,0.1,0.5,6,34,16,0,451,25,91,275,90,339,381,8,1.12,1,0,14,8,5,9,23,17
2469,Kenny Tete,nl NED,DF,Fulham,eng Premier League,1995,15,15,1262,14,0,2,2,0,3,0,1,1,0.7,1.8,33,42,39,0.14,879,48,271,382,232,576,706,23,1.64,3,0,41,27,19,28,69,36
2470,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,1993,16,8,705,7.8,1,0,1,1,1,0,1.4,0.6,1.1,1.7,8,43,33,0,679,19,136,334,211,459,583,28,3.58,0,1,16,8,12,12,28,8
2471,Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,1999,12,5,377,4.2,1,0,1,0,2,1,1.2,1.2,1,2.2,6,19,34,0,276,8,59,135,87,186,224,14,3.34,0,0,15,7,11,3,18,8
2472,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,1993,24,23,1876,20.8,7,3,10,1,0,0,7.4,5,3.8,8.8,89,89,144,0.14,1027,8,102,422,515,525,791,88,4.22,9,0,20,14,6,7,27,10
2473,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,2000,23,23,2033,22.6,0,0,0,0,5,1,1.4,1.4,0.6,2,39,119,22,0,1642,179,683,813,160,1154,1370,31,1.37,5,3,29,20,34,32,61,121
2474,Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,1987,1,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,4,14,3,17,20,1,4.09,0,0,0,0,0,0,0,0
2475,Thiago,br BRA,FW,Brentford,eng Premier League,2001,4,1,132,1.5,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,4,0,56,6,11,23,23,28,39,2,1.36,0,1,2,2,0,2,4,2
2476,Malick Thiaw,de GER,DF,Milan,it Serie A,2001,18,16,1459,16.2,0,0,0,0,2,0,0.4,0.4,0.1,0.5,11,72,1,0,1178,115,539,601,42,969,1044,20,1.23,1,0,19,13,11,14,33,68
2477,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,1992,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2478,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,2001,3,2,183,2,0,0,0,0,0,0,0,0,0.1,0.1,2,8,5,0,140,6,59,58,23,92,118,1,0.49,0,0,6,5,4,2,8,3
2479,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,1999,18,9,857,9.5,1,2,3,0,1,0,1.3,1.3,2.4,3.6,34,29,71,0.21,446,11,57,181,218,240,365,41,4.31,5,1,8,4,8,2,10,14
2480,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,1993,24,24,1947,21.6,2,3,5,0,5,0,3.5,3.5,4.6,8.1,18,110,94,0.14,1485,38,225,783,487,971,1204,74,3.42,4,1,67,37,33,16,83,23
2481,Morten Thorsby,no NOR,MF,Genoa,it Serie A,1996,23,18,1539,17.1,0,1,1,0,4,0,2.2,2.2,1.5,3.7,20,52,55,0.06,588,24,120,287,187,280,417,46,2.69,2,0,36,28,19,4,40,21
2482,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,2001,25,16,1459,16.2,3,4,7,0,2,0,3.1,3.1,2.9,6,49,78,38,0.25,1075,53,237,631,218,795,901,38,2.34,7,0,24,9,17,7,31,28
2483,Marcus Thuram,fr FRA,FW,Inter,it Serie A,1997,26,23,1886,21,13,4,17,0,1,0,8,8,3.4,11.4,48,47,145,0.19,682,18,55,271,366,330,457,73,3.48,14,0,16,9,15,3,19,12
2484,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,1997,28,28,2401,26.7,2,4,6,0,4,0,2.5,1.7,5.3,7,29,184,34,0.15,1923,75,387,1105,450,1367,1668,90,3.37,8,3,70,48,29,21,91,31
2485,Kieran Tierney,sct SCO,"DF,FW",Arsenal,eng Premier League,1997,4,0,65,0.7,0,0,0,0,0,0,0.2,0.2,0.3,0.5,1,3,4,0,33,1,6,12,15,17,26,2,2.77,0,0,2,1,0,1,3,2
2486,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,1997,24,15,1291,14.3,5,1,6,1,3,0,4.5,3.8,0.8,4.6,6,23,86,0.07,508,19,53,221,238,227,364,34,2.37,3,0,10,5,6,4,14,20
2487,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,2001,24,23,2019,22.4,1,1,2,0,7,0,0.7,0.7,0.7,1.4,42,117,81,0.04,1345,48,250,696,405,947,1115,44,1.96,5,1,49,32,14,19,68,39
2488,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,1999,17,10,992,11,0,0,0,0,1,0,0.1,0.1,0,0.1,4,22,4,0,688,109,387,280,26,503,566,4,0.36,0,3,23,15,15,12,35,55
2489,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,1995,3,0,47,0.5,0,0,0,0,0,0,0,0,0,0,0,2,4,0,44,3,13,10,21,25,34,0,0,0,0,2,0,0,1,3,7
2490,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,2004,8,2,288,3.2,0,1,1,0,2,0,0.1,0.1,0.2,0.3,1,11,4,0.31,140,7,39,74,27,92,110,3,0.93,1,0,9,5,2,3,12,6
2491,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,1994,23,19,1687,18.7,5,2,7,0,2,0,4.2,4.2,4.4,8.7,16,114,101,0.11,1289,54,214,678,410,874,1046,66,3.52,9,1,39,16,37,14,53,33
2492,John Tolkin,us USA,"DF,FW",Holstein Kiel,de Bundesliga,2002,3,2,183,2,0,1,1,0,0,0,0,0,0.2,0.2,4,3,5,0.49,104,7,46,34,24,55,81,6,2.95,1,0,3,1,2,1,4,12
2493,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,1990,7,2,338,3.8,0,0,0,0,0,0,0,0,0.2,0.2,5,19,5,0,267,11,77,146,48,211,237,7,1.86,0,0,8,4,5,7,15,6
2494,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,2002,23,19,1536,17.1,6,1,7,0,5,0,4.9,4.9,2.4,7.2,29,42,98,0.06,626,15,89,272,276,254,373,47,2.75,7,0,25,16,15,6,31,17
2495,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,1998,1,0,7,0.1,0,0,0,0,0,0,0.2,0.2,0,0.2,0,1,0,0,7,1,4,1,2,3,4,1,12.86,0,0,0,0,0,0,0,1
2496,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,1997,14,11,970,10.8,0,0,0,0,3,1,0.1,0.1,0.1,0.2,6,41,1,0,779,68,365,393,24,639,691,14,1.3,2,0,22,16,9,11,33,36
2497,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,2000,25,17,1640,18.2,1,1,2,0,5,0,3.1,3.1,0.6,3.7,25,76,34,0.05,1097,37,258,622,238,767,923,41,2.25,5,1,36,23,22,22,58,21
2498,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,2003,8,4,261,2.9,3,1,4,0,0,0,0.3,0.3,0.5,0.8,5,15,15,0.34,195,4,20,90,86,138,170,13,4.5,2,1,5,4,0,1,6,4
2499,David Torres,es ESP,DF,Valladolid,es La Liga,2003,16,13,1273,14.1,0,0,0,0,4,0,0.1,0.1,0,0.1,11,37,3,0,777,127,494,270,17,541,653,3,0.21,0,0,13,8,18,10,23,67
2500,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,2000,19,7,689,7.7,5,2,7,0,1,1,4,4,1.4,5.4,15,22,63,0.26,305,2,20,90,196,162,223,20,2.61,2,0,5,3,7,1,6,2
2501,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,1997,18,18,1549,17.2,0,0,0,0,1,0,0.5,0.5,0,0.5,31,70,4,0,1165,176,542,555,74,936,1062,11,0.64,2,2,18,13,13,6,24,49
2502,Lucas Torró,es ESP,MF,Osasuna,es La Liga,1994,24,24,2025,22.5,3,0,3,0,9,0,1.3,1.3,0.7,2,6,79,24,0,1216,70,320,741,169,749,987,27,1.2,2,3,47,28,29,32,79,43
2503,Lorenzo Tosto,it ITA,DF,Empoli,it Serie A,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,4,4,0,0,0,0,0,0,0,0,0,0
2504,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,1994,18,16,1433,15.9,3,1,4,3,4,0,3.9,1.5,0.1,1.6,7,65,17,0.06,823,62,250,457,123,513,623,26,1.63,2,3,43,22,24,25,68,30
2505,Bazoumana Touré,ci CIV,"MF,FW",Hoffenheim,de Bundesliga,2006,3,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,1,0,6,0,24,0,2,10,13,7,14,2,5.63,0,0,0,0,0,3,3,0
2506,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,1992,8,2,300,3.3,0,0,0,0,2,0,0,0,0.1,0.1,0,9,2,0,157,21,71,65,22,101,123,6,1.79,0,0,8,5,3,6,14,7
2507,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,4,4,0,4,6,0,0,0,0,0,0,0,1,1,2
2508,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,2003,12,11,733,8.1,1,0,1,0,2,2,0.4,0.4,0,0.4,6,26,3,0,585,57,260,282,45,474,517,8,0.98,0,1,7,6,15,9,16,17
2509,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,1997,9,5,438,4.9,0,1,1,0,2,0,0.3,0.3,0.4,0.7,4,15,9,0.21,199,20,55,104,43,83,125,7,1.44,2,0,15,8,7,4,19,17
2510,Conor Townsend,eng ENG,DF,Ipswich Town,eng Premier League,1993,3,1,136,1.5,0,0,0,0,0,0,0,0,0.4,0.4,1,2,4,0,83,16,41,27,16,37,57,2,1.32,0,0,7,5,4,3,10,7
2511,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,1996,26,15,1379,15.3,2,5,7,0,2,0,3.7,3.7,4.1,7.8,78,53,133,0.33,642,1,63,227,370,338,474,65,4.24,7,2,14,9,5,1,15,4
2512,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,1992,5,4,338,3.8,0,1,1,0,0,0,0,0,0.2,0.2,4,11,7,0.27,235,12,75,130,34,163,204,3,0.8,1,0,11,7,1,4,15,11
2513,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,1998,21,21,1814,20.2,0,1,1,0,4,0,0.2,0.2,1.1,1.3,74,87,80,0.05,1198,49,341,544,331,680,978,40,1.98,2,0,38,23,23,14,52,45
2514,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,1990,20,20,1755,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,665,767,2,0,537,725,1,0.05,1,3,0,0,0,0,0,7
2515,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,1999,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,144,159,3,0,100,142,0,0,0,0,0,0,0,0,0,5
2516,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,1988,12,4,341,3.8,0,0,0,0,1,0,0.3,0.3,0.9,1.2,8,27,17,0,268,5,20,154,98,177,208,10,2.65,1,0,5,4,4,3,8,3
2517,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,2000,23,23,2013,22.4,0,1,1,0,2,0,1,1,1.4,2.3,40,80,82,0.04,1330,56,394,582,369,878,1096,42,1.88,2,2,46,33,41,15,61,52
2518,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,2003,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,2,4,1,4,7,0,0,0,0,1,1,0,0,1,0
2519,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,1987,16,11,1011,11.2,0,0,0,0,5,0,0.2,0.2,1.1,1.3,11,47,28,0,615,47,171,288,157,330,499,36,3.2,1,0,25,17,10,11,36,43
2520,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,1990,16,6,608,6.8,0,0,0,0,1,0,0,0,0.3,0.3,10,42,29,0,676,23,208,293,179,521,624,22,3.26,0,0,16,9,3,7,23,20
2521,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,1994,27,19,1717,19.1,4,5,9,0,3,1,4.2,4.2,4.8,9.1,60,77,158,0.26,849,13,102,246,516,459,634,68,3.56,6,0,22,14,23,9,31,16
2522,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,2001,23,21,1852,20.6,1,0,1,0,3,0,2,2,1.4,3.3,46,82,140,0,1227,47,287,538,410,793,1014,40,1.94,3,0,41,21,32,19,60,40
2523,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,1996,13,4,472,5.2,0,1,1,0,1,0,0.1,0.1,1,1.1,12,45,22,0.19,439,23,114,196,130,326,382,15,2.85,2,0,18,10,5,5,23,16
2524,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,1997,15,12,995,11.1,2,4,6,0,1,0,1.8,1.8,1.7,3.6,31,39,109,0.36,578,9,57,224,300,361,473,29,2.62,5,1,12,10,3,8,20,8
2525,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,1997,14,13,1095,12.2,0,1,1,0,5,1,0.2,0.2,0.3,0.5,7,39,7,0.08,623,55,254,280,95,436,519,9,0.74,1,0,24,13,10,17,41,35
2526,Stefano Turati,it ITA,GK,Monza,it Serie A,2001,23,23,2046,22.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,880,770,874,6,0,576,815,3,0.13,1,1,0,0,0,0,0,14
2527,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,2002,14,8,651,7.2,0,0,0,0,4,0,0.4,0.4,0.1,0.5,14,29,26,0,350,19,58,204,92,235,273,6,0.83,0,0,12,4,14,4,16,9
2528,Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,1999,21,17,1549,17.2,2,1,3,0,5,0,0.5,0.5,0.3,0.8,4,47,3,0.06,1189,169,581,549,63,845,948,22,1.28,1,1,27,17,32,29,56,104
2529,Chrisantus Uche,ng NGA,"FW,MF",Getafe,es La Liga,2003,25,22,1879,20.9,3,2,5,0,5,0,3.2,3.2,1.6,4.8,31,32,116,0.1,713,13,72,278,378,278,428,61,2.92,3,0,20,12,14,5,25,15
2530,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,2002,20,20,1560,17.3,0,1,1,0,2,0,0.3,0.3,1.3,1.6,43,107,81,0.06,1154,48,301,519,345,836,945,30,1.73,3,1,60,37,33,17,77,26
2531,Manuel Ugarte Ribeiro,uy URU,MF,Manchester Utd,eng Premier League,2001,20,15,1259,14,1,0,1,0,8,0,0.4,0.4,0.6,1,9,43,14,0,791,34,234,445,126,540,607,21,1.5,0,1,59,35,20,19,78,13
2532,Lesley Ugochukwu,fr FRA,MF,Southampton,eng Premier League,2004,16,8,861,9.6,0,1,1,0,4,0,0.4,0.4,0.7,1.1,18,39,13,0.1,510,27,112,303,99,348,407,16,1.67,1,1,35,18,17,4,39,12
2533,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,2004,16,15,1200,13.3,1,2,3,0,3,0,0.9,0.9,1.8,2.7,16,23,51,0.15,707,54,274,301,141,426,562,16,1.2,3,1,12,4,20,15,27,44
2534,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,1988,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,27,3,0,25,30,0,0,0,0,0,0,0,0,0,0
2535,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,1997,17,2,345,3.8,2,1,3,0,2,0,2.7,2.7,0.4,3.1,4,12,22,0.26,172,6,14,63,95,63,99,9,2.35,3,0,1,0,1,0,1,6
2536,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,1996,18,14,1189,13.2,7,1,8,0,3,0,8.8,8.8,1.2,10.1,25,45,92,0.08,522,7,42,258,230,267,379,36,2.72,5,0,7,6,6,3,10,6
2537,Naci Ünüvar,nl NED,"MF,DF",Espanyol,es La Liga,2003,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0.1,1,1,4,0,23,0,3,8,12,13,18,2,5.63,0,0,2,2,0,0,2,0
2538,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,1998,19,19,1669,18.5,2,0,2,0,6,0,1.2,1.2,0.5,1.7,15,118,4,0,1986,93,606,1286,99,1707,1823,15,0.81,0,1,32,21,17,31,63,43
2539,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,2004,7,1,247,2.7,1,0,1,0,2,0,0.3,0.3,0.5,0.8,5,15,19,0,163,6,23,68,73,106,126,8,2.91,0,0,5,2,5,2,7,5
2540,Kacper Urbanski,pl POL,MF,Monza,it Serie A,2004,6,5,417,4.6,0,0,0,0,0,0,0.1,0.1,0.1,0.2,7,36,12,0,263,10,61,147,56,188,217,6,1.29,0,0,4,2,7,2,6,8
2541,Can Uzun,tr TUR,"MF,FW",Eint Frankfurt,de Bundesliga,2005,16,4,490,5.4,4,1,5,0,1,0,2.6,2.6,1,3.6,9,32,32,0.18,301,3,30,136,137,179,225,28,5.13,2,0,8,3,8,1,9,3
2542,Josha Vagnoman,de GER,"DF,MF",Stuttgart,de Bundesliga,2000,21,18,1649,18.3,1,1,2,0,4,0,1.4,1.4,1.5,2.9,23,42,83,0.05,996,58,290,445,266,645,808,26,1.42,1,1,23,11,14,12,35,53
2543,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,1999,10,8,752,8.4,1,0,1,0,2,0,0.2,0.2,0.2,0.4,1,16,2,0,497,103,283,196,18,340,402,8,0.96,0,0,10,7,11,5,15,50
2544,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,1994,25,14,1427,15.9,0,0,0,0,2,0,0.4,0.4,0.8,1.2,9,67,8,0,816,62,252,463,111,502,620,34,2.14,3,1,46,36,28,21,67,44
2545,Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,2001,4,3,292,3.2,0,0,0,0,0,0,0.1,0.1,0,0.1,0,9,0,0,159,19,77,71,11,69,110,2,0.62,0,0,16,11,4,4,20,20
2546,Germán Valera,es ESP,MF,Valencia,es La Liga,2002,8,1,148,1.6,0,0,0,0,0,0,0.1,0.1,0,0.2,1,2,10,0,73,2,9,33,32,34,47,5,3.04,0,1,1,1,2,4,5,2
2547,Emanuele Valeri,it ITA,DF,Parma,it Serie A,1998,24,23,1937,21.5,2,3,5,1,0,0,1.3,0.5,2,2.5,46,65,67,0.14,1053,77,321,396,346,555,819,54,2.51,7,3,37,23,19,22,59,70
2548,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,1995,21,21,1863,20.7,1,0,1,0,4,0,0.4,0.4,0,0.4,12,61,12,0,1103,149,584,480,46,771,903,11,0.53,0,1,19,13,18,13,32,119
2549,Álex Valle,es ESP,DF,Como,it Serie A,2004,5,5,409,4.5,0,0,0,0,1,0,0.1,0.1,0.1,0.3,3,15,7,0,293,12,128,119,47,185,224,6,1.32,0,0,14,9,6,5,19,17
2550,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,7,9,0,12,14,0,0,0,0,0,0,0,0,0,2
